   1,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_001\Image_001.png', cX=  37, cY= 225, Frame=   150
   6,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_016.png', cX= 983, cY=1152, Frame=   265
   5,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_005\Image_022.png', cX=1466, cY= 458, Frame=   266
   6,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_017.png', cX=1029, cY=1153, Frame=   266
   5,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_005\Image_023.png', cX=1483, cY= 459, Frame=   267
   6,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_018.png', cX=1073, cY=1151, Frame=   267
   6,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_019.png', cX=1115, cY=1151, Frame=   268
   6,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_020.png', cX=1158, cY=1151, Frame=   269
   5,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_005\Image_024.png', cX=1530, cY= 459, Frame=   270
   6,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_021.png', cX=1202, cY=1152, Frame=   270
   5,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_005\Image_025.png', cX=1546, cY= 459, Frame=   271
   6,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_022.png', cX=1243, cY=1151, Frame=   271
   5,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_005\Image_026.png', cX=1563, cY= 459, Frame=   272
   6,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_023.png', cX=1286, cY=1151, Frame=   272
   5,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_005\Image_027.png', cX=1580, cY= 460, Frame=   273
   6,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_024.png', cX=1330, cY=1153, Frame=   273
   5,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_005\Image_028.png', cX=1597, cY= 460, Frame=   274
   6,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_025.png', cX=1372, cY=1153, Frame=   274
   6,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_026.png', cX=1414, cY=1151, Frame=   275
   6,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_027.png', cX=1458, cY=1152, Frame=   276
   6,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_028.png', cX=1502, cY=1150, Frame=   277
   6,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_029.png', cX=1546, cY=1149, Frame=   278
   6,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_030.png', cX=1590, cY=1150, Frame=   279
   6,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_031.png', cX=1635, cY=1149, Frame=   280
   6,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_032.png', cX=1679, cY=1148, Frame=   281
   6,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_033.png', cX=1722, cY=1148, Frame=   282
   6,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_034.png', cX=1767, cY=1148, Frame=   283
   7,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_001.png', cX= 238, cY=1053, Frame=   283
   6,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_035.png', cX=1812, cY=1146, Frame=   284
   7,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_002.png', cX= 306, cY=1051, Frame=   284
   6,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_036.png', cX=1855, cY=1146, Frame=   285
   7,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_003.png', cX= 373, cY=1049, Frame=   285
   6,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_037.png', cX=1899, cY=1147, Frame=   286
   7,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_004.png', cX= 439, cY=1048, Frame=   286
   6,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_038.png', cX=1945, cY=1144, Frame=   287
   7,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_005.png', cX= 506, cY=1046, Frame=   287
   6,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_039.png', cX=1989, cY=1144, Frame=   288
   7,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_006.png', cX= 573, cY=1044, Frame=   288
   6,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_040.png', cX=2034, cY=1144, Frame=   289
   7,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_007.png', cX= 638, cY=1043, Frame=   289
   6,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_041.png', cX=2080, cY=1144, Frame=   290
   7,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_008.png', cX= 705, cY=1042, Frame=   290
   6,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_042.png', cX=2124, cY=1143, Frame=   291
   7,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_009.png', cX= 770, cY=1040, Frame=   291
   6,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_043.png', cX=2167, cY=1143, Frame=   292
   7,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_010.png', cX= 834, cY=1038, Frame=   292
   6,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_044.png', cX=2211, cY=1143, Frame=   293
   7,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_011.png', cX= 898, cY=1038, Frame=   293
   6,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_045.png', cX=2254, cY=1142, Frame=   294
   7,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_012.png', cX= 962, cY=1037, Frame=   294
   6,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_046.png', cX=2297, cY=1141, Frame=   295
   7,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_013.png', cX=1025, cY=1037, Frame=   295
   6,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_047.png', cX=2340, cY=1140, Frame=   296
   7,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_014.png', cX=1087, cY=1036, Frame=   296
   6,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_048.png', cX=2384, cY=1136, Frame=   297
   7,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_015.png', cX=1150, cY=1036, Frame=   297
   6,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_049.png', cX=2424, cY=1133, Frame=   298
   7,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_016.png', cX=1211, cY=1036, Frame=   298
   6,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_050.png', cX=2468, cY=1129, Frame=   299
   7,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_017.png', cX=1274, cY=1036, Frame=   299
   6,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_051.png', cX=2515, cY=1127, Frame=   300
   7,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_018.png', cX=1336, cY=1036, Frame=   300
   6,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_052.png', cX=2558, cY=1123, Frame=   301
   7,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_019.png', cX=1399, cY=1036, Frame=   301
   6,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_053.png', cX=2602, cY=1118, Frame=   302
   7,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_020.png', cX=1461, cY=1035, Frame=   302
   6,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_054.png', cX=2647, cY=1114, Frame=   303
   7,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_021.png', cX=1522, cY=1034, Frame=   303
   8,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_001.png', cX= 220, cY=1429, Frame=   303
   6,   55, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_055.png', cX=2691, cY=1108, Frame=   304
   7,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_022.png', cX=1582, cY=1034, Frame=   304
   8,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_002.png', cX= 285, cY=1428, Frame=   304
   6,   56, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_056.png', cX=2734, cY=1106, Frame=   305
   7,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_023.png', cX=1643, cY=1034, Frame=   305
   8,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_003.png', cX= 350, cY=1427, Frame=   305
   6,   57, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_057.png', cX=2774, cY=1101, Frame=   306
   7,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_024.png', cX=1704, cY=1033, Frame=   306
   8,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_004.png', cX= 415, cY=1425, Frame=   306
   7,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_025.png', cX=1764, cY=1032, Frame=   307
   8,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_005.png', cX= 479, cY=1423, Frame=   307
   7,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_026.png', cX=1824, cY=1032, Frame=   308
   8,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_006.png', cX= 544, cY=1423, Frame=   308
   7,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_027.png', cX=1885, cY=1031, Frame=   309
   8,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_007.png', cX= 608, cY=1422, Frame=   309
   7,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_028.png', cX=1945, cY=1031, Frame=   310
   8,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_008.png', cX= 672, cY=1422, Frame=   310
   7,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_029.png', cX=2005, cY=1031, Frame=   311
   8,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_009.png', cX= 735, cY=1421, Frame=   311
   7,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_030.png', cX=2065, cY=1030, Frame=   312
   8,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_010.png', cX= 796, cY=1421, Frame=   312
   7,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_031.png', cX=2124, cY=1030, Frame=   313
   8,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_011.png', cX= 858, cY=1422, Frame=   313
   7,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_032.png', cX=2183, cY=1029, Frame=   314
   8,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_012.png', cX= 920, cY=1423, Frame=   314
   7,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_033.png', cX=2242, cY=1029, Frame=   315
   8,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_013.png', cX= 980, cY=1424, Frame=   315
   7,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_034.png', cX=2301, cY=1028, Frame=   316
   8,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_014.png', cX=1041, cY=1424, Frame=   316
   7,   35, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_035.png', cX=2360, cY=1027, Frame=   317
   8,   15, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_015.png', cX=1100, cY=1424, Frame=   317
   7,   36, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_036.png', cX=2418, cY=1026, Frame=   318
   8,   16, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_016.png', cX=1160, cY=1425, Frame=   318
   7,   37, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_037.png', cX=2477, cY=1026, Frame=   319
   8,   17, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_017.png', cX=1219, cY=1426, Frame=   319
   7,   38, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_038.png', cX=2535, cY=1025, Frame=   320
   8,   18, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_018.png', cX=1278, cY=1426, Frame=   320
   7,   39, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_039.png', cX=2593, cY=1025, Frame=   321
   8,   19, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_019.png', cX=1335, cY=1427, Frame=   321
   7,   40, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_040.png', cX=2650, cY=1023, Frame=   322
   8,   20, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_020.png', cX=1393, cY=1427, Frame=   322
   7,   41, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_041.png', cX=2707, cY=1022, Frame=   323
   8,   21, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_021.png', cX=1452, cY=1427, Frame=   323
   9,    1, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_001.png', cX= 262, cY=1504, Frame=   323
   7,   42, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_042.png', cX=2765, cY=1021, Frame=   324
   8,   22, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_022.png', cX=1508, cY=1427, Frame=   324
   9,    2, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_002.png', cX= 331, cY=1502, Frame=   324
   7,   43, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_043.png', cX=2821, cY=1022, Frame=   325
   8,   23, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_023.png', cX=1565, cY=1428, Frame=   325
   9,    3, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_003.png', cX= 399, cY=1501, Frame=   325
   7,   44, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_044.png', cX=2878, cY=1021, Frame=   326
   8,   24, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_024.png', cX=1622, cY=1428, Frame=   326
   9,    4, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_004.png', cX= 468, cY=1498, Frame=   326
   7,   45, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_045.png', cX=2935, cY=1020, Frame=   327
   8,   25, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_025.png', cX=1678, cY=1428, Frame=   327
   9,    5, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_005.png', cX= 537, cY=1497, Frame=   327
   7,   46, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_046.png', cX=2991, cY=1019, Frame=   328
   8,   26, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_026.png', cX=1734, cY=1428, Frame=   328
   9,    6, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_006.png', cX= 604, cY=1496, Frame=   328
   7,   47, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_047.png', cX=3048, cY=1019, Frame=   329
   8,   27, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_027.png', cX=1791, cY=1428, Frame=   329
   9,    7, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_007.png', cX= 672, cY=1496, Frame=   329
   7,   48, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_048.png', cX=3105, cY=1019, Frame=   330
   8,   28, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_028.png', cX=1847, cY=1428, Frame=   330
   9,    8, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_008.png', cX= 740, cY=1496, Frame=   330
   6,   58, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_058.png', cX=3632, cY=1083, Frame=   331
   7,   49, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_049.png', cX=3162, cY=1018, Frame=   331
   8,   29, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_029.png', cX=1903, cY=1427, Frame=   331
   9,    9, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_009.png', cX= 807, cY=1497, Frame=   331
   7,   50, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_050.png', cX=3217, cY=1017, Frame=   332
   8,   30, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_030.png', cX=1959, cY=1426, Frame=   332
   9,   10, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_010.png', cX= 872, cY=1497, Frame=   332
   7,   51, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_051.png', cX=3273, cY=1016, Frame=   333
   8,   31, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_031.png', cX=2014, cY=1426, Frame=   333
   9,   11, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_011.png', cX= 936, cY=1498, Frame=   333
   6,   59, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_006\Image_059.png', cX=3745, cY=1088, Frame=   334
   7,   52, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_052.png', cX=3328, cY=1016, Frame=   334
   8,   32, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_032.png', cX=2070, cY=1426, Frame=   334
   9,   12, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_012.png', cX=1000, cY=1499, Frame=   334
   7,   53, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_053.png', cX=3382, cY=1016, Frame=   335
   8,   33, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_033.png', cX=2125, cY=1426, Frame=   335
   9,   13, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_013.png', cX=1063, cY=1501, Frame=   335
   7,   54, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_007\Image_054.png', cX=3433, cY=1016, Frame=   336
   8,   34, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_008\Image_034.png', cX=2180, cY=1426, Frame=   336
   9,   14, '..\VideoTestCases\12-27-24 Ostracod Run 2 Image 4\Images_001\Object_009\Image_014.png', cX=1126, cY=1502, Frame=   336
